text,label,processed_text,sentiment,avg_word_length,text_length,pos_tags
The concept of encryption algorithms is essential for understanding software engineering.,sound,concept encryption algorithm essential understanding software engineering,0.0,9.571428571428571,7,"[('concept', 'NN'), ('encryption', 'NN'), ('algorithm', 'IN'), ('essential', 'JJ'), ('understanding', 'JJ'), ('software', 'NN'), ('engineering', 'NN')]"
The concept of finite state machines is essential for understanding augmented reality.,sound,concept finite state machine essential understanding augmented reality,0.0,7.875,8,"[('concept', 'NN'), ('finite', 'JJ'), ('state', 'NN'), ('machine', 'NN'), ('essential', 'JJ'), ('understanding', 'NN'), ('augmented', 'VBN'), ('reality', 'NN')]"
Real-world examples of operating systems include data structures.,sound,realworld example operating system include data structure,0.0,7.285714285714286,7,"[('realworld', 'NN'), ('example', 'NN'), ('operating', 'VBG'), ('system', 'NN'), ('include', 'VBP'), ('data', 'NNS'), ('structure', 'NN')]"
Random noises like outside honking made it hard to focus.,noise,random noise like outside honking made hard focus,-0.2638888888888889,5.25,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('outside', 'IN'), ('honking', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
"Remember, parallel processing is a key concept in topic modeling.",sound,remember parallel processing key concept topic modeling,0.0,7.0,7,"[('remember', 'VB'), ('parallel', 'JJ'), ('processing', 'VBG'), ('key', 'JJ'), ('concept', 'NN'), ('topic', 'NN'), ('modeling', 'VBG')]"
"In today's lecture, we will discuss gradient descent in detail.",sound,today lecture discus gradient descent detail,0.0,6.5,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('gradient', 'JJ'), ('descent', 'NN'), ('detail', 'NN')]"
Background sounds of static noises disrupted the lecture.,noise,background sound static noise disrupted lecture,0.45,7.0,6,"[('background', 'NN'), ('sound', 'VBD'), ('static', 'JJ'), ('noise', 'NN'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
Random noises like pen tapping made it hard to focus.,noise,random noise like pen tapping made hard focus,-0.39583333333333337,4.75,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('pen', 'JJ'), ('tapping', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
"In today's lecture, we will discuss quantum computing in detail.",sound,today lecture discus quantum computing detail,0.0,6.666666666666667,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('quantum', 'NN'), ('computing', 'VBG'), ('detail', 'NN')]"
"Uh, like, there was some outside honking in the background.",noise,uh like outside honking background,0.0,6.0,5,"[('uh', 'IN'), ('like', 'IN'), ('outside', 'JJ'), ('honking', 'NN'), ('background', 'NN')]"
Real-world examples of linear regression include encryption algorithms.,sound,realworld example linear regression include encryption algorithm,0.0,8.285714285714286,7,"[('realworld', 'NN'), ('example', 'NN'), ('linear', 'JJ'), ('regression', 'NN'), ('include', 'VBP'), ('encryption', 'NN'), ('algorithm', 'NN')]"
"Uh, like, there was some late arrivals in the background.",noise,uh like late arrival background,-0.3,5.4,5,"[('uh', 'NNS'), ('like', 'IN'), ('late', 'JJ'), ('arrival', 'NN'), ('background', 'NN')]"
I couldn't hear the lecture because of the footsteps.,noise,couldnt hear lecture footstep,0.0,6.5,4,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('footstep', 'NN')]"
Let's calculate the edge computing using the formula provided.,sound,let calculate edge computing using formula provided,0.0,6.428571428571429,7,"[('let', 'VB'), ('calculate', 'NN'), ('edge', 'NN'), ('computing', 'VBG'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
I couldn't hear the lecture because of the random whispers.,noise,couldnt hear lecture random whisper,-0.5,6.2,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('random', 'VBZ'), ('whisper', 'IN')]"
"Next, we'll explore how neural networks works in digital signal processing scenarios.",sound,next well explore neural network work digital signal processing scenario,0.0,6.3,10,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('neural', 'JJ'), ('network', 'NN'), ('work', 'NN'), ('digital', 'JJ'), ('signal', 'JJ'), ('processing', 'NN'), ('scenario', 'NN')]"
Ambient noises like unintelligible murmurs were very distracting.,noise,ambient noise like unintelligible murmur distracting,0.0,7.833333333333333,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('unintelligible', 'JJ'), ('murmur', 'NN'), ('distracting', 'VBG')]"
Real-world examples of optimization techniques include cybersecurity.,sound,realworld example optimization technique include cybersecurity,0.0,9.5,6,"[('realworld', 'NN'), ('example', 'NN'), ('optimization', 'NN'), ('technique', 'NN'), ('include', 'VBP'), ('cybersecurity', 'NN')]"
"Uh, like, there was some outside honking in the background.",noise,uh like outside honking background,0.0,6.0,5,"[('uh', 'IN'), ('like', 'IN'), ('outside', 'JJ'), ('honking', 'NN'), ('background', 'NN')]"
I couldn't hear the lecture because of the ambient noise.,noise,couldnt hear lecture ambient noise,0.0,6.0,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('ambient', 'NN'), ('noise', 'NN')]"
The announcements was too distracting during the session.,noise,announcement distracting session,0.0,10.0,3,"[('announcement', 'NN'), ('distracting', 'VBG'), ('session', 'NN')]"
"For serverless computing to work, we need to understand data structures first.",sound,serverless computing work need understand data structure first,0.25,6.875,8,"[('serverless', 'NN'), ('computing', 'VBG'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('data', 'NNS'), ('structure', 'NN'), ('first', 'RB')]"
The application of gradient descent in 3D printing is critical for this field.,sound,application gradient descent printing critical field,0.0,7.833333333333333,6,"[('application', 'NN'), ('gradient', 'JJ'), ('descent', 'NN'), ('printing', 'VBG'), ('critical', 'JJ'), ('field', 'NN')]"
The background chatter was too distracting during the session.,noise,background chatter distracting session,0.0,8.75,4,"[('background', 'NN'), ('chatter', 'NN'), ('distracting', 'VBG'), ('session', 'NN')]"
Someone was static noises—it was impossible to hear anything.,noise,someone static noisesit impossible hear anything,-0.08333333333333331,7.166666666666667,6,"[('someone', 'NN'), ('static', 'JJ'), ('noisesit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Random noises like background chatter made it hard to focus.,noise,random noise like background chatter made hard focus,-0.39583333333333337,5.625,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('background', 'NN'), ('chatter', 'NN'), ('made', 'VBD'), ('hard', 'JJ'), ('focus', 'NN')]"
"Remember, databases is a key concept in topic modeling.",sound,remember database key concept topic modeling,0.0,6.5,6,"[('remember', 'VB'), ('database', 'NN'), ('key', 'NN'), ('concept', 'NN'), ('topic', 'NN'), ('modeling', 'VBG')]"
Background sounds of background chatter disrupted the lecture.,noise,background sound background chatter disrupted lecture,0.4,8.0,6,"[('background', 'NN'), ('sound', 'NN'), ('background', 'IN'), ('chatter', 'NN'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
The application of virtual reality in data structures is critical for this field.,sound,application virtual reality data structure critical field,0.0,7.285714285714286,7,"[('application', 'NN'), ('virtual', 'JJ'), ('reality', 'NN'), ('data', 'NNS'), ('structure', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
"In today's lecture, we will discuss decision trees in detail.",sound,today lecture discus decision tree detail,0.0,6.0,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('decision', 'NN'), ('tree', 'NN'), ('detail', 'NN')]"
"In today's lecture, we will discuss encryption algorithms in detail.",sound,today lecture discus encryption algorithm detail,0.0,7.166666666666667,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('encryption', 'NN'), ('algorithm', 'IN'), ('detail', 'NN')]"
"For data preprocessing to work, we need to understand genetic algorithms first.",sound,data preprocessing work need understand genetic algorithm first,0.25,7.0,8,"[('data', 'NNS'), ('preprocessing', 'VBG'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('genetic', 'JJ'), ('algorithm', 'NN'), ('first', 'RB')]"
Random noises like coughing and sneezing made it hard to focus.,noise,random noise like coughing sneezing made hard focus,-0.39583333333333337,5.5,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('coughing', 'VBG'), ('sneezing', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
Random noises like pen tapping made it hard to focus.,noise,random noise like pen tapping made hard focus,-0.39583333333333337,4.75,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('pen', 'JJ'), ('tapping', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
"For microcontrollers to work, we need to understand sensors and actuators first.",sound,microcontrollers work need understand sensor actuator first,0.25,7.571428571428571,7,"[('microcontrollers', 'NNS'), ('work', 'VBP'), ('need', 'RB'), ('understand', 'VBP'), ('sensor', 'NN'), ('actuator', 'NN'), ('first', 'RB')]"
The echo from ambient noise made the voice unclear.,noise,echo ambient noise made voice unclear,0.0,5.333333333333333,6,"[('echo', 'JJ'), ('ambient', 'NN'), ('noise', 'NN'), ('made', 'VBN'), ('voice', 'NN'), ('unclear', 'JJ')]"
"Uh, like, there was some people talking in the background.",noise,uh like people talking background,0.0,5.8,5,"[('uh', 'NNS'), ('like', 'IN'), ('people', 'NNS'), ('talking', 'VBG'), ('background', 'NN')]"
Real-world examples of support vector machines include space complexity.,sound,realworld example support vector machine include space complexity,0.0,7.25,8,"[('realworld', 'NN'), ('example', 'NN'), ('support', 'NN'), ('vector', 'NN'), ('machine', 'NN'), ('include', 'VBP'), ('space', 'NN'), ('complexity', 'NN')]"
"In today's lecture, we will discuss big data analytics in detail.",sound,today lecture discus big data analytics detail,0.0,5.714285714285714,7,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS'), ('detail', 'NN')]"
Ambient noises like background chatter were very distracting.,noise,ambient noise like background chatter distracting,0.0,7.333333333333333,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('background', 'NN'), ('chatter', 'NN'), ('distracting', 'VBG')]"
"Remember, data structures is a key concept in machine learning.",sound,remember data structure key concept machine learning,0.0,6.571428571428571,7,"[('remember', 'VB'), ('data', 'NNS'), ('structure', 'NN'), ('key', 'JJ'), ('concept', 'NN'), ('machine', 'NN'), ('learning', 'NN')]"
Unintelligible murmurs about people talking kept interfering.,noise,unintelligible murmur people talking kept interfering,0.0,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Can anyone explain the principle of digital signal processing?,sound,anyone explain principle digital signal processing,0.0,7.5,6,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'JJ'), ('digital', 'JJ'), ('signal', 'NN'), ('processing', 'NN')]"
"Next, we'll explore how sensors and actuators works in robotics scenarios.",sound,next well explore sensor actuator work robotics scenario,0.0,6.125,8,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('sensor', 'JJ'), ('actuator', 'NN'), ('work', 'NN'), ('robotics', 'NNS'), ('scenario', 'NN')]"
Unintelligible murmurs about random whispers kept interfering.,noise,unintelligible murmur random whisper kept interfering,-0.5,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('random', 'NN'), ('whisper', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Unintelligible murmurs about static noises kept interfering.,noise,unintelligible murmur static noise kept interfering,0.5,7.666666666666667,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('static', 'JJ'), ('noise', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
"In today's lecture, we will discuss software engineering in detail.",sound,today lecture discus software engineering detail,0.0,7.166666666666667,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('software', 'NN'), ('engineering', 'NN'), ('detail', 'NN')]"
Background sounds of ambient noise disrupted the lecture.,noise,background sound ambient noise disrupted lecture,0.4,7.166666666666667,6,"[('background', 'NN'), ('sound', 'VBD'), ('ambient', 'JJ'), ('noise', 'RB'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
The relationship between data structures and 3D printing is fundamental.,sound,relationship data structure printing fundamental,0.0,8.8,5,"[('relationship', 'NN'), ('data', 'NNS'), ('structure', 'NN'), ('printing', 'NN'), ('fundamental', 'JJ')]"
The echoing sound was too distracting during the session.,noise,echoing sound distracting session,0.4,7.5,4,"[('echoing', 'VBG'), ('sound', 'NN'), ('distracting', 'VBG'), ('session', 'NN')]"
Background sounds of mic feedback disrupted the lecture.,noise,background sound mic feedback disrupted lecture,0.4,7.0,6,"[('background', 'NN'), ('sound', 'VBD'), ('mic', 'JJ'), ('feedback', 'NN'), ('disrupted', 'VBD'), ('lecture', 'NN')]"
Unintelligible murmurs about late arrivals kept interfering.,noise,unintelligible murmur late arrival kept interfering,-0.3,7.666666666666667,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('late', 'JJ'), ('arrival', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Unintelligible murmurs about people talking kept interfering.,noise,unintelligible murmur people talking kept interfering,0.0,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
"For IoT devices to work, we need to understand wireless communication first.",sound,iot device work need understand wireless communication first,0.25,6.625,8,"[('iot', 'JJ'), ('device', 'NN'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('wireless', 'NN'), ('communication', 'NN'), ('first', 'RB')]"
"In today's lecture, we will discuss virtual reality in detail.",sound,today lecture discus virtual reality detail,0.0,6.333333333333333,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('virtual', 'JJ'), ('reality', 'NN'), ('detail', 'NN')]"
Can someone mute the late arrivals? It's really loud.,noise,someone mute late arrival really loud,-0.09999999999999999,5.333333333333333,6,"[('someone', 'NN'), ('mute', 'NN'), ('late', 'JJ'), ('arrival', 'NN'), ('really', 'RB'), ('loud', 'JJ')]"
Real-world examples of 3D printing include machine learning.,sound,realworld example printing include machine learning,0.0,7.666666666666667,6,"[('realworld', 'JJ'), ('example', 'NN'), ('printing', 'VBG'), ('include', 'VBP'), ('machine', 'NN'), ('learning', 'NN')]"
Let's calculate the virtual reality using the formula provided.,sound,let calculate virtual reality using formula provided,0.0,6.571428571428571,7,"[('let', 'VB'), ('calculate', 'NN'), ('virtual', 'JJ'), ('reality', 'NN'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
"In today's lecture, we will discuss support vector machines in detail.",sound,today lecture discus support vector machine detail,0.0,6.285714285714286,7,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'VB'), ('support', 'NN'), ('vector', 'NN'), ('machine', 'NN'), ('detail', 'NN')]"
The late arrivals was too distracting during the session.,noise,late arrival distracting session,-0.3,7.25,4,"[('late', 'JJ'), ('arrival', 'NN'), ('distracting', 'VBG'), ('session', 'NN')]"
The concept of IoT devices is essential for understanding distributed systems.,sound,concept iot device essential understanding distributed system,0.0,7.857142857142857,7,"[('concept', 'NN'), ('iot', 'NN'), ('device', 'NN'), ('essential', 'JJ'), ('understanding', 'NN'), ('distributed', 'VBD'), ('system', 'NN')]"
Unintelligible murmurs about phone ringing kept interfering.,noise,unintelligible murmur phone ringing kept interfering,0.0,7.833333333333333,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('phone', 'NN'), ('ringing', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Let's calculate the neural networks using the formula provided.,sound,let calculate neural network using formula provided,0.0,6.428571428571429,7,"[('let', 'VB'), ('calculate', 'VB'), ('neural', 'JJ'), ('network', 'NN'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
Can someone mute the ambient noise? It's really loud.,noise,someone mute ambient noise really loud,0.1,5.5,6,"[('someone', 'NN'), ('mute', 'NN'), ('ambient', 'NN'), ('noise', 'NN'), ('really', 'RB'), ('loud', 'JJ')]"
The concept of encryption algorithms is essential for understanding operating systems.,sound,concept encryption algorithm essential understanding operating system,0.0,9.0,7,"[('concept', 'NN'), ('encryption', 'NN'), ('algorithm', 'IN'), ('essential', 'JJ'), ('understanding', 'VBG'), ('operating', 'NN'), ('system', 'NN')]"
Ambient noises like late arrivals were very distracting.,noise,ambient noise like late arrival distracting,-0.3,6.333333333333333,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('late', 'JJ'), ('arrival', 'NN'), ('distracting', 'VBG')]"
Let's calculate the wireless communication using the formula provided.,sound,let calculate wireless communication using formula provided,0.0,7.571428571428571,7,"[('let', 'VB'), ('calculate', 'NN'), ('wireless', 'NN'), ('communication', 'NN'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
The application of cloud storage in network protocols is critical for this field.,sound,application cloud storage network protocol critical field,0.0,7.285714285714286,7,"[('application', 'NN'), ('cloud', 'NN'), ('storage', 'NN'), ('network', 'NN'), ('protocol', 'RB'), ('critical', 'JJ'), ('field', 'NN')]"
I couldn't hear the lecture because of the random laughter.,noise,couldnt hear lecture random laughter,-0.5,6.4,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('random', 'NN'), ('laughter', 'NN')]"
"Next, we'll explore how deep learning works in semantic analysis scenarios.",sound,next well explore deep learning work semantic analysis scenario,0.0,6.111111111111111,9,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('deep', 'JJ'), ('learning', 'NN'), ('work', 'NN'), ('semantic', 'JJ'), ('analysis', 'NN'), ('scenario', 'NN')]"
Can someone mute the projector humming? It's really loud.,noise,someone mute projector humming really loud,0.1,6.166666666666667,6,"[('someone', 'NN'), ('mute', 'NN'), ('projector', 'NN'), ('humming', 'VBG'), ('really', 'RB'), ('loud', 'JJ')]"
Can anyone explain the principle of big data analytics?,sound,anyone explain principle big data analytics,0.0,6.333333333333333,6,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS')]"
Unintelligible murmurs about projector humming kept interfering.,noise,unintelligible murmur projector humming kept interfering,0.0,8.5,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('projector', 'NN'), ('humming', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
"Uh, like, there was some unintelligible murmurs in the background.",noise,uh like unintelligible murmur background,0.0,7.2,5,"[('uh', 'NNS'), ('like', 'IN'), ('unintelligible', 'JJ'), ('murmur', 'NN'), ('background', 'NN')]"
The phone ringing was too distracting during the session.,noise,phone ringing distracting session,0.0,7.5,4,"[('phone', 'NN'), ('ringing', 'VBG'), ('distracting', 'VBG'), ('session', 'NN')]"
"In today's lecture, we will discuss sensors and actuators in detail.",sound,today lecture discus sensor actuator detail,0.0,6.333333333333333,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('sensor', 'NN'), ('actuator', 'NN'), ('detail', 'NN')]"
The relationship between IoT devices and blockchain technology is fundamental.,sound,relationship iot device blockchain technology fundamental,0.0,8.666666666666666,6,"[('relationship', 'NN'), ('iot', 'JJ'), ('device', 'NN'), ('blockchain', 'NN'), ('technology', 'NN'), ('fundamental', 'JJ')]"
The echo from mic feedback made the voice unclear.,noise,echo mic feedback made voice unclear,0.0,5.166666666666667,6,"[('echo', 'JJ'), ('mic', 'JJ'), ('feedback', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
I couldn't hear the lecture because of the late arrivals.,noise,couldnt hear lecture late arrival,-0.3,5.8,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('late', 'JJ'), ('arrival', 'NN')]"
"Next, we'll explore how network protocols works in edge computing scenarios.",sound,next well explore network protocol work edge computing scenario,0.0,6.111111111111111,9,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('network', 'NN'), ('protocol', 'NN'), ('work', 'NN'), ('edge', 'NN'), ('computing', 'VBG'), ('scenario', 'NN')]"
The echo from people talking made the voice unclear.,noise,echo people talking made voice unclear,0.0,5.5,6,"[('echo', 'JJ'), ('people', 'NNS'), ('talking', 'VBG'), ('made', 'VBN'), ('voice', 'NN'), ('unclear', 'JJ')]"
I couldn't hear the lecture because of the door slamming.,noise,couldnt hear lecture door slamming,0.0,6.0,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('door', 'NN'), ('slamming', 'VBG')]"
Random noises like phone ringing made it hard to focus.,noise,random noise like phone ringing made hard focus,-0.39583333333333337,5.0,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('phone', 'NN'), ('ringing', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
Can anyone explain the principle of multi-threading?,sound,anyone explain principle multithreading,0.0,9.0,4,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('multithreading', 'NN')]"
Background sounds of phone ringing disrupted the lecture.,noise,background sound phone ringing disrupted lecture,0.4,7.166666666666667,6,"[('background', 'NN'), ('sound', 'VBD'), ('phone', 'NN'), ('ringing', 'NN'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
The application of algorithm design in space complexity is critical for this field.,sound,application algorithm design space complexity critical field,0.0,7.714285714285714,7,"[('application', 'NN'), ('algorithm', 'NN'), ('design', 'NN'), ('space', 'NN'), ('complexity', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
Someone was static noises—it was impossible to hear anything.,noise,someone static noisesit impossible hear anything,-0.08333333333333331,7.166666666666667,6,"[('someone', 'NN'), ('static', 'JJ'), ('noisesit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
"For encryption algorithms to work, we need to understand gradient descent first.",sound,encryption algorithm work need understand gradient descent first,0.25,7.125,8,"[('encryption', 'NN'), ('algorithm', 'NN'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('gradient', 'NN'), ('descent', 'NN'), ('first', 'RB')]"
Unintelligible murmurs about chair scraping kept interfering.,noise,unintelligible murmur chair scraping kept interfering,0.0,8.0,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('chair', 'NN'), ('scraping', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Someone was ambient noise—it was impossible to hear anything.,noise,someone ambient noiseit impossible hear anything,-0.6666666666666666,7.166666666666667,6,"[('someone', 'NN'), ('ambient', 'NN'), ('noiseit', 'IN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
"For optimization techniques to work, we need to understand deep learning first.",sound,optimization technique work need understand deep learning first,0.125,7.0,8,"[('optimization', 'NN'), ('technique', 'NN'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('deep', 'VB'), ('learning', 'NN'), ('first', 'RB')]"
Background sounds of pen tapping disrupted the lecture.,noise,background sound pen tapping disrupted lecture,0.4,6.833333333333333,6,"[('background', 'NN'), ('sound', 'VBD'), ('pen', 'JJ'), ('tapping', 'NN'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
"Remember, big data analytics is a key concept in network protocols.",sound,remember big data analytics key concept network protocol,0.0,6.125,8,"[('remember', 'VB'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS'), ('key', 'JJ'), ('concept', 'NN'), ('network', 'NN'), ('protocol', 'NN')]"
The application of space complexity in big data analytics is critical for this field.,sound,application space complexity big data analytics critical field,0.0,6.875,8,"[('application', 'NN'), ('space', 'NN'), ('complexity', 'NN'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS'), ('critical', 'JJ'), ('field', 'NN')]"
Ambient noises like air conditioner noise were very distracting.,noise,ambient noise like air conditioner noise distracting,0.0,6.571428571428571,7,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('air', 'NN'), ('conditioner', 'NN'), ('noise', 'NN'), ('distracting', 'VBG')]"
Can anyone explain the principle of databases?,sound,anyone explain principle database,0.0,7.5,4,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('database', 'NN')]"
I couldn't hear the lecture because of the footsteps.,noise,couldnt hear lecture footstep,0.0,6.5,4,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('footstep', 'NN')]"
"Uh, like, there was some chair scraping in the background.",noise,uh like chair scraping background,0.0,5.8,5,"[('uh', 'NNS'), ('like', 'IN'), ('chair', 'NN'), ('scraping', 'VBG'), ('background', 'NN')]"
Someone was inaudible murmurs—it was impossible to hear anything.,noise,someone inaudible murmursit impossible hear anything,-0.6666666666666666,7.833333333333333,6,"[('someone', 'NN'), ('inaudible', 'JJ'), ('murmursit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Background sounds of people talking disrupted the lecture.,noise,background sound people talking disrupted lecture,0.4,7.333333333333333,6,"[('background', 'NN'), ('sound', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('disrupted', 'JJ'), ('lecture', 'NN')]"
"Next, we'll explore how natural language processing works in bioinformatics scenarios.",sound,next well explore natural language processing work bioinformatics scenario,0.05,7.333333333333333,9,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('natural', 'JJ'), ('language', 'NN'), ('processing', 'NN'), ('work', 'NN'), ('bioinformatics', 'NNS'), ('scenario', 'NN')]"
The echo from echoing sound made the voice unclear.,noise,echo echoing sound made voice unclear,0.4,5.333333333333333,6,"[('echo', 'JJ'), ('echoing', 'VBG'), ('sound', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
Let's calculate the natural language processing using the formula provided.,sound,let calculate natural language processing using formula provided,0.1,7.125,8,"[('let', 'VB'), ('calculate', 'VB'), ('natural', 'JJ'), ('language', 'NN'), ('processing', 'NN'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
The echoing sound was too distracting during the session.,noise,echoing sound distracting session,0.4,7.5,4,"[('echoing', 'VBG'), ('sound', 'NN'), ('distracting', 'VBG'), ('session', 'NN')]"
Let's calculate the algorithm design using the formula provided.,sound,let calculate algorithm design using formula provided,0.0,6.714285714285714,7,"[('let', 'VB'), ('calculate', 'VB'), ('algorithm', 'JJ'), ('design', 'NN'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
Someone was door slamming—it was impossible to hear anything.,noise,someone door slammingit impossible hear anything,-0.6666666666666666,7.166666666666667,6,"[('someone', 'NN'), ('door', 'NN'), ('slammingit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
"Next, we'll explore how algorithm design works in 3D printing scenarios.",sound,next well explore algorithm design work printing scenario,0.0,6.25,8,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('algorithm', 'JJ'), ('design', 'NN'), ('work', 'NN'), ('printing', 'NN'), ('scenario', 'NN')]"
Background sounds of projector humming disrupted the lecture.,noise,background sound projector humming disrupted lecture,0.4,7.833333333333333,6,"[('background', 'NN'), ('sound', 'NN'), ('projector', 'NN'), ('humming', 'VBG'), ('disrupted', 'VBN'), ('lecture', 'NN')]"
The echo from late arrivals made the voice unclear.,noise,echo late arrival made voice unclear,-0.3,5.166666666666667,6,"[('echo', 'NN'), ('late', 'JJ'), ('arrival', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
The echo from announcements made the voice unclear.,noise,echo announcement made voice unclear,0.0,6.4,5,"[('echo', 'JJ'), ('announcement', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
